provincia_iso;provincia;fecha;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
AL;Almeria;13--06--2020;0;0;0;0;0
AV;Avila;13--06--2020;2;2;0;0;0
B;Barcelona;13--06--2020;23;20;0;3;0
BA;Badajoz;13--06--2020;1;1;0;0;0
BI;Bizkaia;13--06--2020;9;6;0;3;0
BU;Burgos;13--06--2020;1;1;0;0;0
C;A Coruña;13--06--2020;0;0;0;0;0
CA;Cadiz;13--06--2020;0;0;0;0;0
CC;Caceres;13--06--2020;0;0;0;0;0
CE;Ceuta;13--06--2020;0;0;0;0;0
CO;Cordoba;13--06--2020;0;0;0;0;0
CR;Ciudad Real;13--06--2020;2;2;0;0;0
CS;Castellon;13--06--2020;0;0;0;0;0
CU;Cuenca;13--06--2020;1;1;0;0;0
GC;Las Palmas;13--06--2020;0;0;0;0;0
GI;Girona;13--06--2020;1;1;0;0;0
GR;Granada;13--06--2020;1;1;0;0;0
GU;Guadalajara;13--06--2020;4;4;0;0;0
H;Huelva;13--06--2020;0;0;0;0;0
HU;Huesca;13--06--2020;2;2;0;0;0
J;Jaen;13--06--2020;2;2;0;0;0
L;Lleida;13--06--2020;18;18;0;0;0
LE;Leon;13--06--2020;1;1;0;0;0
LO;La Rioja;13--06--2020;2;2;0;0;0
LU;Lugo;13--06--2020;0;0;0;0;0
M;Madrid;13--06--2020;27;26;0;1;0
MA;Malaga;13--06--2020;1;1;0;0;0
ME;Melilla;13--06--2020;0;0;0;0;0
MU;Murcia;13--06--2020;1;1;0;0;0
NA;Navarra;13--06--2020;1;1;0;0;0
O;Asturias;13--06--2020;0;0;0;0;0
OR;Ourense;13--06--2020;0;0;0;0;0
P;Palencia;13--06--2020;1;1;0;0;0
PM;Islas Baleares;13--06--2020;2;2;0;0;0
PO;Pontevedra;13--06--2020;0;0;0;0;0
S;Cantabria;13--06--2020;1;1;0;0;0
SA;Salamanca;13--06--2020;0;0;0;0;0
SE;Sevilla;13--06--2020;0;0;0;0;0
SG;Segovia;13--06--2020;0;0;0;0;0
SO;Soria;13--06--2020;2;2;0;0;0
SS;Guipuzcoa;13--06--2020;2;1;0;1;0
T;Tarragona;13--06--2020;1;1;0;0;0
TE;Teruel;13--06--2020;0;0;0;0;0
TF;Santa Cruz de Tenerife;13--06--2020;2;2;0;0;0
TO;Toledo;13--06--2020;0;0;0;0;0
V;Valencia;13--06--2020;3;3;0;0;0
VA;Valladolid;13--06--2020;4;3;0;1;0
VI;Alava;13--06--2020;3;3;0;0;0
Z;Zaragoza;13--06--2020;2;2;0;0;0
ZA;Zamora;13--06--2020;0;0;0;0;0
A;Alicante;14--06--2020;0;0;0;0;0
AB;Albacete;14--06--2020;0;0;0;0;0
AL;Almeria;14--06--2020;1;1;0;0;0
AV;Avila;14--06--2020;0;0;0;0;0
B;Barcelona;14--06--2020;25;24;0;1;0
BA;Badajoz;14--06--2020;0;0;0;0;0
BI;Bizkaia;14--06--2020;7;5;0;2;0
BU;Burgos;14--06--2020;2;1;0;1;0
C;A Coruña;14--06--2020;0;0;0;0;0
CA;Cadiz;14--06--2020;0;0;0;0;0
CC;Caceres;14--06--2020;0;0;0;0;0
CE;Ceuta;14--06--2020;0;0;0;0;0
CO;Cordoba;14--06--2020;0;0;0;0;0
CR;Ciudad Real;14--06--2020;3;3;0;0;0
CS;Castellon;14--06--2020;0;0;0;0;0
CU;Cuenca;14--06--2020;0;0;0;0;0
GC;Las Palmas;14--06--2020;1;1;0;0;0
GI;Girona;14--06--2020;12;12;0;0;0
GR;Granada;14--06--2020;1;1;0;0;0
GU;Guadalajara;14--06--2020;1;1;0;0;0
H;Huelva;14--06--2020;0;0;0;0;0
HU;Huesca;14--06--2020;1;1;0;0;0
J;Jaen;14--06--2020;0;0;0;0;0
L;Lleida;14--06--2020;11;11;0;0;0
LE;Leon;14--06--2020;0;0;0;0;0
LO;La Rioja;14--06--2020;1;1;0;0;0
LU;Lugo;14--06--2020;0;0;0;0;0
M;Madrid;14--06--2020;47;45;0;2;0
MA;Malaga;14--06--2020;2;2;0;0;0
ME;Melilla;14--06--2020;0;0;0;0;0
MU;Murcia;14--06--2020;3;3;0;0;0
NA;Navarra;14--06--2020;2;2;0;0;0
O;Asturias;14--06--2020;0;0;0;0;0
OR;Ourense;14--06--2020;0;0;0;0;0
P;Palencia;14--06--2020;0;0;0;0;0
PM;Islas Baleares;14--06--2020;4;4;0;0;0
PO;Pontevedra;14--06--2020;1;1;0;0;0
S;Cantabria;14--06--2020;2;2;0;0;0
SA;Salamanca;14--06--2020;1;1;0;0;0
SE;Sevilla;14--06--2020;0;0;0;0;0
SG;Segovia;14--06--2020;0;0;0;0;0
SO;Soria;14--06--2020;0;0;0;0;0
SS;Guipuzcoa;14--06--2020;2;1;0;1;0
T;Tarragona;14--06--2020;3;3;0;0;0
TE;Teruel;14--06--2020;0;0;0;0;0
TF;Santa Cruz de Tenerife;14--06--2020;0;0;0;0;0
TO;Toledo;14--06--2020;7;7;0;0;0
V;Valencia;14--06--2020;1;1;0;0;0
VA;Valladolid;14--06--2020;3;3;0;0;0
VI;Alava;14--06--2020;2;1;0;1;0
Z;Zaragoza;14--06--2020;1;0;0;1;0
ZA;Zamora;14--06--2020;0;0;0;0;0
A;Alicante;15--06--2020;2;2;0;0;0
AB;Albacete;15--06--2020;0;0;0;0;0
AL;Almeria;15--06--2020;1;1;0;0;0
AV;Avila;15--06--2020;2;2;0;0;0
B;Barcelona;15--06--2020;56;38;0;18;0
BA;Badajoz;15--06--2020;3;3;0;0;0
BI;Bizkaia;15--06--2020;9;7;0;2;0
BU;Burgos;15--06--2020;0;0;0;0;0
C;A Coruña;15--06--2020;1;1;0;0;0
CA;Cadiz;15--06--2020;1;1;0;0;0
CC;Caceres;15--06--2020;2;2;0;0;0
CE;Ceuta;15--06--2020;0;0;0;0;0
CO;Cordoba;15--06--2020;0;0;0;0;0
CR;Ciudad Real;15--06--2020;5;5;0;0;0
CS;Castellon;15--06--2020;1;1;0;0;0
CU;Cuenca;15--06--2020;1;1;0;0;0
GC;Las Palmas;15--06--2020;0;0;0;0;0
GI;Girona;15--06--2020;5;4;0;1;0
GR;Granada;15--06--2020;2;2;0;0;0
GU;Guadalajara;15--06--2020;3;3;0;0;0
H;Huelva;15--06--2020;0;0;0;0;0
HU;Huesca;15--06--2020;5;5;0;0;0
J;Jaen;15--06--2020;0;0;0;0;0
L;Lleida;15--06--2020;30;27;0;3;0
LE;Leon;15--06--2020;3;3;0;0;0
LO;La Rioja;15--06--2020;0;0;0;0;0
LU;Lugo;15--06--2020;1;1;0;0;0
M;Madrid;15--06--2020;126;124;0;2;0
MA;Malaga;15--06--2020;1;1;0;0;0
ME;Melilla;15--06--2020;1;1;0;0;0
MU;Murcia;15--06--2020;2;2;0;0;0
NA;Navarra;15--06--2020;4;4;0;0;0
O;Asturias;15--06--2020;0;0;0;0;0
OR;Ourense;15--06--2020;0;0;0;0;0
P;Palencia;15--06--2020;3;3;0;0;0
PM;Islas Baleares;15--06--2020;3;3;0;0;0
PO;Pontevedra;15--06--2020;1;1;0;0;0
S;Cantabria;15--06--2020;1;1;0;0;0
SA;Salamanca;15--06--2020;0;0;0;0;0
SE;Sevilla;15--06--2020;2;2;0;0;0
SG;Segovia;15--06--2020;1;1;0;0;0
SO;Soria;15--06--2020;1;1;0;0;0
SS;Guipuzcoa;15--06--2020;3;1;0;2;0
T;Tarragona;15--06--2020;0;0;0;0;0
TE;Teruel;15--06--2020;1;1;0;0;0
TF;Santa Cruz de Tenerife;15--06--2020;1;1;0;0;0
TO;Toledo;15--06--2020;7;7;0;0;0
V;Valencia;15--06--2020;8;8;0;0;0
VA;Valladolid;15--06--2020;4;4;0;0;0
VI;Alava;15--06--2020;8;7;0;1;0
Z;Zaragoza;15--06--2020;0;0;0;0;0
ZA;Zamora;15--06--2020;0;0;0;0;0
A;Alicante;16--06--2020;1;1;0;0;0
AB;Albacete;16--06--2020;0;0;0;0;0
AL;Almeria;16--06--2020;1;1;0;0;0
AV;Avila;16--06--2020;2;2;0;0;0
B;Barcelona;16--06--2020;62;48;0;14;0
BA;Badajoz;16--06--2020;2;2;0;0;0
BI;Bizkaia;16--06--2020;6;6;0;0;0
BU;Burgos;16--06--2020;1;1;0;0;0
C;A Coruña;16--06--2020;0;0;0;0;0
CA;Cadiz;16--06--2020;0;0;0;0;0
CC;Caceres;16--06--2020;0;0;0;0;0
CE;Ceuta;16--06--2020;0;0;0;0;0
CO;Cordoba;16--06--2020;0;0;0;0;0
CR;Ciudad Real;16--06--2020;5;5;0;0;0
CS;Castellon;16--06--2020;0;0;0;0;0
CU;Cuenca;16--06--2020;2;2;0;0;0
GC;Las Palmas;16--06--2020;2;2;0;0;0
GI;Girona;16--06--2020;8;8;0;0;0
GR;Granada;16--06--2020;5;5;0;0;0
GU;Guadalajara;16--06--2020;1;1;0;0;0
H;Huelva;16--06--2020;0;0;0;0;0
HU;Huesca;16--06--2020;7;7;0;0;0
J;Jaen;16--06--2020;2;2;0;0;0
L;Lleida;16--06--2020;17;17;0;0;0
LE;Leon;16--06--2020;1;1;0;0;0
LO;La Rioja;16--06--2020;1;1;0;0;0
LU;Lugo;16--06--2020;0;0;0;0;0
M;Madrid;16--06--2020;55;55;0;0;0
MA;Malaga;16--06--2020;1;1;0;0;0
ME;Melilla;16--06--2020;0;0;0;0;0
MU;Murcia;16--06--2020;1;1;0;0;0
NA;Navarra;16--06--2020;12;12;0;0;0
O;Asturias;16--06--2020;1;1;0;0;0
OR;Ourense;16--06--2020;0;0;0;0;0
P;Palencia;16--06--2020;0;0;0;0;0
PM;Islas Baleares;16--06--2020;4;4;0;0;0
PO;Pontevedra;16--06--2020;1;1;0;0;0
S;Cantabria;16--06--2020;2;2;0;0;0
SA;Salamanca;16--06--2020;4;4;0;0;0
SE;Sevilla;16--06--2020;1;1;0;0;0
SG;Segovia;16--06--2020;3;3;0;0;0
SO;Soria;16--06--2020;0;0;0;0;0
SS;Guipuzcoa;16--06--2020;2;2;0;0;0
T;Tarragona;16--06--2020;1;1;0;0;0
TE;Teruel;16--06--2020;1;1;0;0;0
TF;Santa Cruz de Tenerife;16--06--2020;0;0;0;0;0
TO;Toledo;16--06--2020;13;13;0;0;0
V;Valencia;16--06--2020;9;9;0;0;0
VA;Valladolid;16--06--2020;31;30;0;1;0
VI;Alava;16--06--2020;4;2;0;2;0
Z;Zaragoza;16--06--2020;3;3;0;0;0
ZA;Zamora;16--06--2020;0;0;0;0;0
A;Alicante;17--06--2020;2;2;0;0;0
AB;Albacete;17--06--2020;1;1;0;0;0
AL;Almeria;17--06--2020;0;0;0;0;0
AV;Avila;17--06--2020;0;0;0;0;0
B;Barcelona;17--06--2020;64;47;0;16;1
BA;Badajoz;17--06--2020;0;0;0;0;0
BI;Bizkaia;17--06--2020;9;6;0;3;0
BU;Burgos;17--06--2020;1;1;0;0;0
C;A Coruña;17--06--2020;2;2;0;0;0
CA;Cadiz;17--06--2020;2;2;0;0;0
CC;Caceres;17--06--2020;7;7;0;0;0
CE;Ceuta;17--06--2020;0;0;0;0;0
CO;Cordoba;17--06--2020;0;0;0;0;0
CR;Ciudad Real;17--06--2020;7;7;0;0;0
CS;Castellon;17--06--2020;2;2;0;0;0
CU;Cuenca;17--06--2020;2;2;0;0;0
GC;Las Palmas;17--06--2020;14;14;0;0;0
GI;Girona;17--06--2020;3;3;0;0;0
GR;Granada;17--06--2020;6;6;0;0;0
GU;Guadalajara;17--06--2020;1;1;0;0;0
H;Huelva;17--06--2020;0;0;0;0;0
HU;Huesca;17--06--2020;4;4;0;0;0
J;Jaen;17--06--2020;0;0;0;0;0
L;Lleida;17--06--2020;34;34;0;0;0
LE;Leon;17--06--2020;2;2;0;0;0
LO;La Rioja;17--06--2020;0;0;0;0;0
LU;Lugo;17--06--2020;1;1;0;0;0
M;Madrid;17--06--2020;81;81;0;0;0
MA;Malaga;17--06--2020;2;2;0;0;0
ME;Melilla;17--06--2020;0;0;0;0;0
MU;Murcia;17--06--2020;2;2;0;0;0
NA;Navarra;17--06--2020;3;3;0;0;0
O;Asturias;17--06--2020;0;0;0;0;0
OR;Ourense;17--06--2020;0;0;0;0;0
P;Palencia;17--06--2020;4;4;0;0;0
PM;Islas Baleares;17--06--2020;4;4;0;0;0
PO;Pontevedra;17--06--2020;1;1;0;0;0
S;Cantabria;17--06--2020;3;3;0;0;0
SA;Salamanca;17--06--2020;0;0;0;0;0
SE;Sevilla;17--06--2020;0;0;0;0;0
SG;Segovia;17--06--2020;2;2;0;0;0
SO;Soria;17--06--2020;2;2;0;0;0
SS;Guipuzcoa;17--06--2020;3;2;0;1;0
T;Tarragona;17--06--2020;1;1;0;0;0
TE;Teruel;17--06--2020;0;0;0;0;0
TF;Santa Cruz de Tenerife;17--06--2020;0;0;0;0;0
TO;Toledo;17--06--2020;5;5;0;0;0
V;Valencia;17--06--2020;4;4;0;0;0
VA;Valladolid;17--06--2020;7;7;0;0;0
VI;Alava;17--06--2020;1;0;0;1;0
Z;Zaragoza;17--06--2020;2;2;0;0;0
ZA;Zamora;17--06--2020;0;0;0;0;0
A;Alicante;18--06--2020;2;2;0;0;0
AB;Albacete;18--06--2020;0;0;0;0;0
AL;Almeria;18--06--2020;1;1;0;0;0
AV;Avila;18--06--2020;0;0;0;0;0
B;Barcelona;18--06--2020;66;52;0;14;0
BA;Badajoz;18--06--2020;1;1;0;0;0
BI;Bizkaia;18--06--2020;10;8;0;2;0
BU;Burgos;18--06--2020;2;1;0;1;0
C;A Coruña;18--06--2020;2;2;0;0;0
CA;Cadiz;18--06--2020;13;13;0;0;0
CC;Caceres;18--06--2020;3;3;0;0;0
CE;Ceuta;18--06--2020;0;0;0;0;0
CO;Cordoba;18--06--2020;0;0;0;0;0
CR;Ciudad Real;18--06--2020;5;5;0;0;0
CS;Castellon;18--06--2020;2;2;0;0;0
CU;Cuenca;18--06--2020;1;1;0;0;0
GC;Las Palmas;18--06--2020;0;0;0;0;0
GI;Girona;18--06--2020;6;6;0;0;0
GR;Granada;18--06--2020;6;6;0;0;0
GU;Guadalajara;18--06--2020;3;3;0;0;0
H;Huelva;18--06--2020;1;1;0;0;0
HU;Huesca;18--06--2020;9;9;0;0;0
J;Jaen;18--06--2020;2;2;0;0;0
L;Lleida;18--06--2020;37;36;0;1;0
LE;Leon;18--06--2020;1;1;0;0;0
LO;La Rioja;18--06--2020;1;1;0;0;0
LU;Lugo;18--06--2020;0;0;0;0;0
M;Madrid;18--06--2020;70;70;0;0;0
MA;Malaga;18--06--2020;2;2;0;0;0
ME;Melilla;18--06--2020;0;0;0;0;0
MU;Murcia;18--06--2020;2;2;0;0;0
NA;Navarra;18--06--2020;6;6;0;0;0
O;Asturias;18--06--2020;0;0;0;0;0
OR;Ourense;18--06--2020;0;0;0;0;0
P;Palencia;18--06--2020;0;0;0;0;0
PM;Islas Baleares;18--06--2020;5;5;0;0;0
PO;Pontevedra;18--06--2020;0;0;0;0;0
S;Cantabria;18--06--2020;5;5;0;0;0
SA;Salamanca;18--06--2020;2;2;0;0;0
SE;Sevilla;18--06--2020;0;0;0;0;0
SG;Segovia;18--06--2020;0;0;0;0;0
SO;Soria;18--06--2020;1;1;0;0;0
SS;Guipuzcoa;18--06--2020;5;3;0;2;0
T;Tarragona;18--06--2020;1;1;0;0;0
TE;Teruel;18--06--2020;0;0;0;0;0
TF;Santa Cruz de Tenerife;18--06--2020;0;0;0;0;0
TO;Toledo;18--06--2020;3;3;0;0;0
V;Valencia;18--06--2020;4;4;0;0;0
VA;Valladolid;18--06--2020;5;5;0;0;0
VI;Alava;18--06--2020;3;0;0;3;0
Z;Zaragoza;18--06--2020;7;7;0;0;0
ZA;Zamora;18--06--2020;1;1;0;0;0
A;Alicante;19--06--2020;1;1;0;0;0
AB;Albacete;19--06--2020;0;0;0;0;0
AL;Almeria;19--06--2020;1;1;0;0;0
AV;Avila;19--06--2020;1;1;0;0;0
B;Barcelona;19--06--2020;62;47;0;15;0
BA;Badajoz;19--06--2020;0;0;0;0;0
BI;Bizkaia;19--06--2020;11;9;0;2;0
BU;Burgos;19--06--2020;1;0;0;1;0
C;A Coruña;19--06--2020;0;0;0;0;0
CA;Cadiz;19--06--2020;1;1;0;0;0
CC;Caceres;19--06--2020;2;2;0;0;0
CE;Ceuta;19--06--2020;0;0;0;0;0
CO;Cordoba;19--06--2020;1;1;0;0;0
CR;Ciudad Real;19--06--2020;6;6;0;0;0
CS;Castellon;19--06--2020;0;0;0;0;0
CU;Cuenca;19--06--2020;0;0;0;0;0
GC;Las Palmas;19--06--2020;0;0;0;0;0
GI;Girona;19--06--2020;1;1;0;0;0
GR;Granada;19--06--2020;7;7;0;0;0
GU;Guadalajara;19--06--2020;2;2;0;0;0
H;Huelva;19--06--2020;0;0;0;0;0
HU;Huesca;19--06--2020;16;16;0;0;0
J;Jaen;19--06--2020;0;0;0;0;0
L;Lleida;19--06--2020;35;35;0;0;0
LE;Leon;19--06--2020;0;0;0;0;0
LO;La Rioja;19--06--2020;0;0;0;0;0
LU;Lugo;19--06--2020;2;2;0;0;0
M;Madrid;19--06--2020;59;59;0;0;0
MA;Malaga;19--06--2020;1;1;0;0;0
ME;Melilla;19--06--2020;0;0;0;0;0
MU;Murcia;19--06--2020;3;3;0;0;0
NA;Navarra;19--06--2020;9;9;0;0;0
O;Asturias;19--06--2020;0;0;0;0;0
OR;Ourense;19--06--2020;0;0;0;0;0
P;Palencia;19--06--2020;0;0;0;0;0
PM;Islas Baleares;19--06--2020;8;8;0;0;0
PO;Pontevedra;19--06--2020;0;0;0;0;0
S;Cantabria;19--06--2020;0;0;0;0;0
SA;Salamanca;19--06--2020;3;3;0;0;0
SE;Sevilla;19--06--2020;0;0;0;0;0
SG;Segovia;19--06--2020;0;0;0;0;0
SO;Soria;19--06--2020;1;1;0;0;0
SS;Guipuzcoa;19--06--2020;3;0;0;3;0
T;Tarragona;19--06--2020;0;0;0;0;0
TE;Teruel;19--06--2020;1;1;0;0;0
TF;Santa Cruz de Tenerife;19--06--2020;1;1;0;0;0
TO;Toledo;19--06--2020;5;5;0;0;0
V;Valencia;19--06--2020;10;10;0;0;0
VA;Valladolid;19--06--2020;7;7;0;0;0
VI;Alava;19--06--2020;3;2;0;1;0
Z;Zaragoza;19--06--2020;5;5;0;0;0
ZA;Zamora;19--06--2020;1;1;0;0;0
A;Alicante;20--06--2020;0;0;0;0;0
AB;Albacete;20--06--2020;1;1;0;0;0
AL;Almeria;20--06--2020;0;0;0;0;0
AV;Avila;20--06--2020;3;3;0;0;0
B;Barcelona;20--06--2020;48;46;0;2;0
BA;Badajoz;20--06--2020;1;1;0;0;0
BI;Bizkaia;20--06--2020;1;0;0;1;0
BU;Burgos;20--06--2020;1;0;0;1;0
C;A Coruña;20--06--2020;0;0;0;0;0
CA;Cadiz;20--06--2020;1;1;0;0;0
CC;Caceres;20--06--2020;0;0;0;0;0
CE;Ceuta;20--06--2020;0;0;0;0;0
CO;Cordoba;20--06--2020;0;0;0;0;0
CR;Ciudad Real;20--06--2020;8;8;0;0;0
CS;Castellon;20--06--2020;1;1;0;0;0
CU;Cuenca;20--06--2020;1;1;0;0;0
GC;Las Palmas;20--06--2020;11;11;0;0;0
GI;Girona;20--06--2020;4;4;0;0;0
GR;Granada;20--06--2020;10;10;0;0;0
GU;Guadalajara;20--06--2020;2;2;0;0;0
H;Huelva;20--06--2020;0;0;0;0;0
HU;Huesca;20--06--2020;26;26;0;0;0
J;Jaen;20--06--2020;0;0;0;0;0
L;Lleida;20--06--2020;37;37;0;0;0
LE;Leon;20--06--2020;1;1;0;0;0
LO;La Rioja;20--06--2020;1;1;0;0;0
LU;Lugo;20--06--2020;0;0;0;0;0
M;Madrid;20--06--2020;39;39;0;0;0
MA;Malaga;20--06--2020;4;4;0;0;0
ME;Melilla;20--06--2020;0;0;0;0;0
MU;Murcia;20--06--2020;3;3;0;0;0
NA;Navarra;20--06--2020;4;4;0;0;0
O;Asturias;20--06--2020;0;0;0;0;0
OR;Ourense;20--06--2020;1;1;0;0;0
P;Palencia;20--06--2020;0;0;0;0;0
PM;Islas Baleares;20--06--2020;3;3;0;0;0
PO;Pontevedra;20--06--2020;1;1;0;0;0
S;Cantabria;20--06--2020;3;3;0;0;0
SA;Salamanca;20--06--2020;3;3;0;0;0
SE;Sevilla;20--06--2020;0;0;0;0;0
SG;Segovia;20--06--2020;2;2;0;0;0
SO;Soria;20--06--2020;4;4;0;0;0
SS;Guipuzcoa;20--06--2020;4;2;0;2;0
T;Tarragona;20--06--2020;1;1;0;0;0
TE;Teruel;20--06--2020;0;0;0;0;0
TF;Santa Cruz de Tenerife;20--06--2020;0;0;0;0;0
TO;Toledo;20--06--2020;3;3;0;0;0
V;Valencia;20--06--2020;3;3;0;0;0
VA;Valladolid;20--06--2020;3;3;0;0;0
VI;Alava;20--06--2020;6;2;0;4;0
Z;Zaragoza;20--06--2020;3;3;0;0;0
ZA;Zamora;20--06--2020;1;1;0;0;0
A;Alicante;21--06--2020;3;3;0;0;0
AB;Albacete;21--06--2020;0;0;0;0;0
AL;Almeria;21--06--2020;1;1;0;0;0
AV;Avila;21--06--2020;2;2;0;0;0
B;Barcelona;21--06--2020;36;35;0;1;0
BA;Badajoz;21--06--2020;1;1;0;0;0
BI;Bizkaia;21--06--2020;2;2;0;0;0
BU;Burgos;21--06--2020;0;0;0;0;0
C;A Coruña;21--06--2020;3;3;0;0;0
CA;Cadiz;21--06--2020;0;0;0;0;0
CC;Caceres;21--06--2020;4;4;0;0;0
CE;Ceuta;21--06--2020;0;0;0;0;0
CO;Cordoba;21--06--2020;0;0;0;0;0
CR;Ciudad Real;21--06--2020;5;5;0;0;0
CS;Castellon;21--06--2020;1;1;0;0;0
CU;Cuenca;21--06--2020;0;0;0;0;0
GC;Las Palmas;21--06--2020;2;2;0;0;0
GI;Girona;21--06--2020;8;8;0;0;0
GR;Granada;21--06--2020;3;3;0;0;0
GU;Guadalajara;21--06--2020;2;2;0;0;0
H;Huelva;21--06--2020;0;0;0;0;0
HU;Huesca;21--06--2020;27;27;0;0;0
J;Jaen;21--06--2020;2;2;0;0;0
L;Lleida;21--06--2020;36;36;0;0;0
LE;Leon;21--06--2020;0;0;0;0;0
LO;La Rioja;21--06--2020;0;0;0;0;0
LU;Lugo;21--06--2020;3;3;0;0;0
M;Madrid;21--06--2020;29;29;0;0;0
MA;Malaga;21--06--2020;4;4;0;0;0
ME;Melilla;21--06--2020;2;2;0;0;0
MU;Murcia;21--06--2020;5;5;0;0;0
NA;Navarra;21--06--2020;15;15;0;0;0
O;Asturias;21--06--2020;0;0;0;0;0
OR;Ourense;21--06--2020;0;0;0;0;0
P;Palencia;21--06--2020;1;1;0;0;0
PM;Islas Baleares;21--06--2020;2;2;0;0;0
PO;Pontevedra;21--06--2020;0;0;0;0;0
S;Cantabria;21--06--2020;2;2;0;0;0
SA;Salamanca;21--06--2020;0;0;0;0;0
SE;Sevilla;21--06--2020;0;0;0;0;0
SG;Segovia;21--06--2020;0;0;0;0;0
SO;Soria;21--06--2020;0;0;0;0;0
SS;Guipuzcoa;21--06--2020;3;2;0;1;0
T;Tarragona;21--06--2020;0;0;0;0;0
TE;Teruel;21--06--2020;1;1;0;0;0
TF;Santa Cruz de Tenerife;21--06--2020;0;0;0;0;0
TO;Toledo;21--06--2020;1;1;0;0;0
V;Valencia;21--06--2020;6;6;0;0;0
VA;Valladolid;21--06--2020;3;3;0;0;0
VI;Alava;21--06--2020;5;2;0;3;0
Z;Zaragoza;21--06--2020;10;9;0;1;0
ZA;Zamora;21--06--2020;0;0;0;0;0
A;Alicante;22--06--2020;1;1;0;0;0
AB;Albacete;22--06--2020;0;0;0;0;0
AL;Almeria;22--06--2020;1;1;0;0;0
AV;Avila;22--06--2020;2;2;0;0;0
B;Barcelona;22--06--2020;67;45;0;22;0
BA;Badajoz;22--06--2020;0;0;0;0;0
BI;Bizkaia;22--06--2020;3;2;0;1;0
BU;Burgos;22--06--2020;0;0;0;0;0
C;A Coruña;22--06--2020;0;0;0;0;0
CA;Cadiz;22--06--2020;1;1;0;0;0
CC;Caceres;22--06--2020;1;1;0;0;0
CE;Ceuta;22--06--2020;0;0;0;0;0
CO;Cordoba;22--06--2020;0;0;0;0;0
CR;Ciudad Real;22--06--2020;7;7;0;0;0
CS;Castellon;22--06--2020;3;3;0;0;0
CU;Cuenca;22--06--2020;1;0;0;1;0
GC;Las Palmas;22--06--2020;0;0;0;0;0
GI;Girona;22--06--2020;6;6;0;0;0
GR;Granada;22--06--2020;5;5;0;0;0
GU;Guadalajara;22--06--2020;5;5;0;0;0
H;Huelva;22--06--2020;1;1;0;0;0
HU;Huesca;22--06--2020;35;35;0;0;0
J;Jaen;22--06--2020;1;1;0;0;0
L;Lleida;22--06--2020;51;50;0;1;0
LE;Leon;22--06--2020;1;1;0;0;0
LO;La Rioja;22--06--2020;0;0;0;0;0
LU;Lugo;22--06--2020;0;0;0;0;0
M;Madrid;22--06--2020;38;38;0;0;0
MA;Malaga;22--06--2020;6;6;0;0;0
ME;Melilla;22--06--2020;0;0;0;0;0
MU;Murcia;22--06--2020;4;4;0;0;0
NA;Navarra;22--06--2020;18;18;0;0;0
O;Asturias;22--06--2020;0;0;0;0;0
OR;Ourense;22--06--2020;0;0;0;0;0
P;Palencia;22--06--2020;0;0;0;0;0
PM;Islas Baleares;22--06--2020;1;1;0;0;0
PO;Pontevedra;22--06--2020;0;0;0;0;0
S;Cantabria;22--06--2020;1;1;0;0;0
SA;Salamanca;22--06--2020;3;3;0;0;0
SE;Sevilla;22--06--2020;1;1;0;0;0
SG;Segovia;22--06--2020;3;3;0;0;0
SO;Soria;22--06--2020;1;1;0;0;0
SS;Guipuzcoa;22--06--2020;5;4;0;1;0
T;Tarragona;22--06--2020;0;0;0;0;0
TE;Teruel;22--06--2020;0;0;0;0;0
TF;Santa Cruz de Tenerife;22--06--2020;0;0;0;0;0
TO;Toledo;22--06--2020;3;3;0;0;0
V;Valencia;22--06--2020;3;3;0;0;0
VA;Valladolid;22--06--2020;3;3;0;0;0
VI;Alava;22--06--2020;3;3;0;0;0
Z;Zaragoza;22--06--2020;11;11;0;0;0
ZA;Zamora;22--06--2020;1;1;0;0;0
A;Alicante;23--06--2020;1;1;0;0;0
AB;Albacete;23--06--2020;0;0;0;0;0
AL;Almeria;23--06--2020;1;1;0;0;0
AV;Avila;23--06--2020;4;4;0;0;0
B;Barcelona;23--06--2020;88;67;0;21;0
BA;Badajoz;23--06--2020;1;1;0;0;0
BI;Bizkaia;23--06--2020;5;2;0;3;0
BU;Burgos;23--06--2020;1;1;0;0;0
C;A Coruña;23--06--2020;1;1;0;0;0
CA;Cadiz;23--06--2020;1;1;0;0;0
CC;Caceres;23--06--2020;4;4;0;0;0
CE;Ceuta;23--06--2020;0;0;0;0;0
CO;Cordoba;23--06--2020;0;0;0;0;0
CR;Ciudad Real;23--06--2020;13;13;0;0;0
CS;Castellon;23--06--2020;3;3;0;0;0
CU;Cuenca;23--06--2020;1;1;0;0;0
GC;Las Palmas;23--06--2020;6;6;0;0;0
GI;Girona;23--06--2020;3;3;0;0;0
GR;Granada;23--06--2020;3;3;0;0;0
GU;Guadalajara;23--06--2020;5;5;0;0;0
H;Huelva;23--06--2020;0;0;0;0;0
HU;Huesca;23--06--2020;18;18;0;0;0
J;Jaen;23--06--2020;0;0;0;0;0
L;Lleida;23--06--2020;42;42;0;0;0
LE;Leon;23--06--2020;1;0;0;1;0
LO;La Rioja;23--06--2020;1;1;0;0;0
LU;Lugo;23--06--2020;4;4;0;0;0
M;Madrid;23--06--2020;45;45;0;0;0
