provincia_iso,provincia,dia,mes,año,num_casos
V,Valencia,24,02,2020,6
VA,Valladolid,24,02,2020,2
VI,Alava,24,02,2020,4
Z,Zaragoza,24,02,2020,1
ZA,Zamora,24,02,2020,0
A,Alicante,25,02,2020,1
AB,Albacete,25,02,2020,0
AL,Almeria,25,02,2020,1
AV,Avila,25,02,2020,0
B,Barcelona,25,02,2020,17
BA,Badajoz,25,02,2020,1
BI,Bizkaia,25,02,2020,2
BU,Burgos,25,02,2020,1
C,A Coruña,25,02,2020,0
CA,Cadiz,25,02,2020,0
CC,Caceres,25,02,2020,1
CE,Ceuta,25,02,2020,0
CO,Cordoba,25,02,2020,0
CR,Ciudad Real,25,02,2020,0
CS,Castellon,25,02,2020,1
CU,Cuenca,25,02,2020,0
GC,Las Palmas,25,02,2020,0
GI,Girona,25,02,2020,3
GR,Granada,25,02,2020,0
GU,Guadalajara,25,02,2020,0
H,Huelva,25,02,2020,0
HU,Huesca,25,02,2020,0
J,Jaen,25,02,2020,0
L,Lleida,25,02,2020,0
LE,Leon,25,02,2020,0
LO,La Rioja,25,02,2020,2
LU,Lugo,25,02,2020,0
M,Madrid,25,02,2020,53
MA,Malaga,25,02,2020,8
ME,Melilla,25,02,2020,0
MU,Murcia,25,02,2020,3
,Navarra,25,02,2020,2
O,Asturias,25,02,2020,1
OR,Ourense,25,02,2020,2
P,Palencia,25,02,2020,1
PM,Islas Baleares,25,02,2020,0
PO,Pontevedra,25,02,2020,0
S,Cantabria,25,02,2020,9
SA,Salamanca,25,02,2020,0
SE,Sevilla,25,02,2020,0
SG,Segovia,25,02,2020,1
SO,Soria,25,02,2020,1
SS,Guipuzcoa,25,02,2020,2
T,Tarragona,25,02,2020,0
TE,Teruel,25,02,2020,0
TF,Santa Cruz de Tenerife,25,02,2020,2
TO,Toledo,25,02,2020,0
V,Valencia,25,02,2020,6
VA,Valladolid,25,02,2020,1
VI,Alava,25,02,2020,7
Z,Zaragoza,25,02,2020,2
ZA,Zamora,25,02,2020,0
A,Alicante,26,02,2020,3
AB,Albacete,26,02,2020,0
AL,Almeria,26,02,2020,0
AV,Avila,26,02,2020,0
B,Barcelona,26,02,2020,25
BA,Badajoz,26,02,2020,1
BI,Bizkaia,26,02,2020,2
BU,Burgos,26,02,2020,3
C,A Coruña,26,02,2020,2
CA,Cadiz,26,02,2020,1
CC,Caceres,26,02,2020,0
CE,Ceuta,26,02,2020,0
CO,Cordoba,26,02,2020,1
CR,Ciudad Real,26,02,2020,0
CS,Castellon,26,02,2020,1
CU,Cuenca,26,02,2020,0
GC,Las Palmas,26,02,2020,2
GI,Girona,26,02,2020,0
GR,Granada,26,02,2020,1
GU,Guadalajara,26,02,2020,0
H,Huelva,26,02,2020,0
HU,Huesca,26,02,2020,1
J,Jaen,26,02,2020,1
L,Lleida,26,02,2020,0
LE,Leon,26,02,2020,1
LO,La Rioja,26,02,2020,3
LU,Lugo,26,02,2020,0
M,Madrid,26,02,2020,73
MA,Malaga,26,02,2020,3
ME,Melilla,26,02,2020,0
MU,Murcia,26,02,2020,1
,Navarra,26,02,2020,2
O,Asturias,26,02,2020,0
OR,Ourense,26,02,2020,1
P,Palencia,26,02,2020,0
PM,Islas Baleares,26,02,2020,0
PO,Pontevedra,26,02,2020,0
S,Cantabria,26,02,2020,0
SA,Salamanca,26,02,2020,1
SE,Sevilla,26,02,2020,2
SG,Segovia,26,02,2020,1
SO,Soria,26,02,2020,1
SS,Guipuzcoa,26,02,2020,0
T,Tarragona,26,02,2020,0
TE,Teruel,26,02,2020,1
TF,Santa Cruz de Tenerife,26,02,2020,4
TO,Toledo,26,02,2020,0
V,Valencia,26,02,2020,4
VA,Valladolid,26,02,2020,0
VI,Alava,26,02,2020,9
Z,Zaragoza,26,02,2020,0
ZA,Zamora,26,02,2020,0
A,Alicante,27,02,2020,4
AB,Albacete,27,02,2020,0
AL,Almeria,27,02,2020,0
AV,Avila,27,02,2020,1
B,Barcelona,27,02,2020,13
BA,Badajoz,27,02,2020,1
BI,Bizkaia,27,02,2020,5
BU,Burgos,27,02,2020,1
C,A Coruña,27,02,2020,4
CA,Cadiz,27,02,2020,0
CC,Caceres,27,02,2020,0
CE,Ceuta,27,02,2020,0
CO,Cordoba,27,02,2020,0
CR,Ciudad Real,27,02,2020,1
CS,Castellon,27,02,2020,1
CU,Cuenca,27,02,2020,0
GC,Las Palmas,27,02,2020,0
GI,Girona,27,02,2020,1
GR,Granada,27,02,2020,0
GU,Guadalajara,27,02,2020,0
H,Huelva,27,02,2020,0
HU,Huesca,27,02,2020,0
J,Jaen,27,02,2020,0
L,Lleida,27,02,2020,0
LE,Leon,27,02,2020,2
LO,La Rioja,27,02,2020,8
LU,Lugo,27,02,2020,2
M,Madrid,27,02,2020,98
MA,Malaga,27,02,2020,4
ME,Melilla,27,02,2020,0
MU,Murcia,27,02,2020,1
,Navarra,27,02,2020,4
O,Asturias,27,02,2020,0
OR,Ourense,27,02,2020,0
P,Palencia,27,02,2020,0
PM,Islas Baleares,27,02,2020,4
PO,Pontevedra,27,02,2020,1
S,Cantabria,27,02,2020,0
SA,Salamanca,27,02,2020,0
SE,Sevilla,27,02,2020,4
SG,Segovia,27,02,2020,0
SO,Soria,27,02,2020,1
SS,Guipuzcoa,27,02,2020,0
T,Tarragona,27,02,2020,0
TE,Teruel,27,02,2020,0
TF,Santa Cruz de Tenerife,27,02,2020,2
TO,Toledo,27,02,2020,0
V,Valencia,27,02,2020,10
VA,Valladolid,27,02,2020,1
VI,Alava,27,02,2020,8
Z,Zaragoza,27,02,2020,0
ZA,Zamora,27,02,2020,0
A,Alicante,28,02,2020,6
AB,Albacete,28,02,2020,2
AL,Almeria,28,02,2020,0
AV,Avila,28,02,2020,0
B,Barcelona,28,02,2020,29
BA,Badajoz,28,02,2020,2
BI,Bizkaia,28,02,2020,6
BU,Burgos,28,02,2020,4
C,A Coruña,28,02,2020,3
CA,Cadiz,28,02,2020,0
CC,Caceres,28,02,2020,4
CE,Ceuta,28,02,2020,0
CO,Cordoba,28,02,2020,1
CR,Ciudad Real,28,02,2020,6
CS,Castellon,28,02,2020,2
CU,Cuenca,28,02,2020,2
GC,Las Palmas,28,02,2020,1
GI,Girona,28,02,2020,4
GR,Granada,28,02,2020,0
GU,Guadalajara,28,02,2020,2
H,Huelva,28,02,2020,0
HU,Huesca,28,02,2020,0
J,Jaen,28,02,2020,0
L,Lleida,28,02,2020,0
LE,Leon,28,02,2020,1
LO,La Rioja,28,02,2020,11
LU,Lugo,28,02,2020,1
M,Madrid,28,02,2020,163
MA,Malaga,28,02,2020,4
ME,Melilla,28,02,2020,0
MU,Murcia,28,02,2020,1
,Navarra,28,02,2020,2
O,Asturias,28,02,2020,1
OR,Ourense,28,02,2020,2
P,Palencia,28,02,2020,0
PM,Islas Baleares,28,02,2020,4
PO,Pontevedra,28,02,2020,0
S,Cantabria,28,02,2020,0
SA,Salamanca,28,02,2020,1
SE,Sevilla,28,02,2020,3
SG,Segovia,28,02,2020,0
SO,Soria,28,02,2020,0
SS,Guipuzcoa,28,02,2020,0
T,Tarragona,28,02,2020,0
TE,Teruel,28,02,2020,0
TF,Santa Cruz de Tenerife,28,02,2020,6
TO,Toledo,28,02,2020,1
V,Valencia,28,02,2020,14
VA,Valladolid,28,02,2020,1
VI,Alava,28,02,2020,25
Z,Zaragoza,28,02,2020,3
ZA,Zamora,28,02,2020,1
A,Alicante,29,02,2020,8
AB,Albacete,29,02,2020,4
AL,Almeria,29,02,2020,0
AV,Avila,29,02,2020,0
B,Barcelona,29,02,2020,18
BA,Badajoz,29,02,2020,2
BI,Bizkaia,29,02,2020,7
BU,Burgos,29,02,2020,5
C,A Coruña,29,02,2020,0
CA,Cadiz,29,02,2020,1
CC,Caceres,29,02,2020,1
CE,Ceuta,29,02,2020,0
CO,Cordoba,29,02,2020,0
CR,Ciudad Real,29,02,2020,3
CS,Castellon,29,02,2020,0
CU,Cuenca,29,02,2020,1
GC,Las Palmas,29,02,2020,2
GI,Girona,29,02,2020,0
GR,Granada,29,02,2020,1
GU,Guadalajara,29,02,2020,5
H,Huelva,29,02,2020,0
HU,Huesca,29,02,2020,1
J,Jaen,29,02,2020,1
L,Lleida,29,02,2020,0
LE,Leon,29,02,2020,2
LO,La Rioja,29,02,2020,14
LU,Lugo,29,02,2020,0
M,Madrid,29,02,2020,111
MA,Malaga,29,02,2020,4
ME,Melilla,29,02,2020,0
MU,Murcia,29,02,2020,2
,Navarra,29,02,2020,4
O,Asturias,29,02,2020,2
OR,Ourense,29,02,2020,0
P,Palencia,29,02,2020,0
PM,Islas Baleares,29,02,2020,2
PO,Pontevedra,29,02,2020,1
S,Cantabria,29,02,2020,1
SA,Salamanca,29,02,2020,0
SE,Sevilla,29,02,2020,1
SG,Segovia,29,02,2020,2
SO,Soria,29,02,2020,1
SS,Guipuzcoa,29,02,2020,2
T,Tarragona,29,02,2020,1
TE,Teruel,29,02,2020,1
TF,Santa Cruz de Tenerife,29,02,2020,2
TO,Toledo,29,02,2020,3
V,Valencia,29,02,2020,6
VA,Valladolid,29,02,2020,0
VI,Alava,29,02,2020,16
Z,Zaragoza,29,02,2020,6
ZA,Zamora,29,02,2020,0
A,Alicante,01,03,2020,14
AB,Albacete,01,03,2020,10
AL,Almeria,01,03,2020,0
AV,Avila,01,03,2020,3
B,Barcelona,01,03,2020,77
BA,Badajoz,01,03,2020,0
BI,Bizkaia,01,03,2020,20
BU,Burgos,01,03,2020,7
C,A Coruña,01,03,2020,2
CA,Cadiz,01,03,2020,1
CC,Caceres,01,03,2020,4
CE,Ceuta,01,03,2020,0
CO,Cordoba,01,03,2020,0
CR,Ciudad Real,01,03,2020,14
CS,Castellon,01,03,2020,5
CU,Cuenca,01,03,2020,4
GC,Las Palmas,01,03,2020,2
GI,Girona,01,03,2020,2
GR,Granada,01,03,2020,4
GU,Guadalajara,01,03,2020,15
H,Huelva,01,03,2020,0
HU,Huesca,01,03,2020,2
J,Jaen,01,03,2020,2
L,Lleida,01,03,2020,3
LE,Leon,01,03,2020,3
LO,La Rioja,01,03,2020,23
LU,Lugo,01,03,2020,2
M,Madrid,01,03,2020,331
MA,Malaga,01,03,2020,15
ME,Melilla,01,03,2020,0
MU,Murcia,01,03,2020,5
,Navarra,01,03,2020,8
O,Asturias,01,03,2020,2
OR,Ourense,01,03,2020,1
P,Palencia,01,03,2020,4
PM,Islas Baleares,01,03,2020,4
PO,Pontevedra,01,03,2020,1
S,Cantabria,01,03,2020,4
SA,Salamanca,01,03,2020,2
SE,Sevilla,01,03,2020,4
SG,Segovia,01,03,2020,3
SO,Soria,01,03,2020,0
SS,Guipuzcoa,01,03,2020,1
T,Tarragona,01,03,2020,1
TE,Teruel,01,03,2020,0
TF,Santa Cruz de Tenerife,01,03,2020,5
TO,Toledo,01,03,2020,16
V,Valencia,01,03,2020,19
VA,Valladolid,01,03,2020,4
VI,Alava,01,03,2020,26
Z,Zaragoza,01,03,2020,6
ZA,Zamora,01,03,2020,2
A,Alicante,02,03,2020,16
AB,Albacete,02,03,2020,9
AL,Almeria,02,03,2020,0
AV,Avila,02,03,2020,1
B,Barcelona,02,03,2020,65
BA,Badajoz,02,03,2020,1
BI,Bizkaia,02,03,2020,12
BU,Burgos,02,03,2020,9
C,A Coruña,02,03,2020,7
CA,Cadiz,02,03,2020,3
CC,Caceres,02,03,2020,5
CE,Ceuta,02,03,2020,0
CO,Cordoba,02,03,2020,1
CR,Ciudad Real,02,03,2020,22
CS,Castellon,02,03,2020,6
CU,Cuenca,02,03,2020,8
GC,Las Palmas,02,03,2020,2
GI,Girona,02,03,2020,3
GR,Granada,02,03,2020,2
GU,Guadalajara,02,03,2020,7
H,Huelva,02,03,2020,1
HU,Huesca,02,03,2020,2
J,Jaen,02,03,2020,4
L,Lleida,02,03,2020,3
LE,Leon,02,03,2020,8
LO,La Rioja,02,03,2020,30
LU,Lugo,02,03,2020,1
M,Madrid,02,03,2020,389
MA,Malaga,02,03,2020,16
ME,Melilla,02,03,2020,0
MU,Murcia,02,03,2020,7
,Navarra,02,03,2020,11
O,Asturias,02,03,2020,3
OR,Ourense,02,03,2020,4
P,Palencia,02,03,2020,0
PM,Islas Baleares,02,03,2020,6
PO,Pontevedra,02,03,2020,7
S,Cantabria,02,03,2020,0
SA,Salamanca,02,03,2020,4
SE,Sevilla,02,03,2020,6
SG,Segovia,02,03,2020,3
SO,Soria,02,03,2020,2
SS,Guipuzcoa,02,03,2020,2
T,Tarragona,02,03,2020,2
TE,Teruel,02,03,2020,1
TF,Santa Cruz de Tenerife,02,03,2020,8
TO,Toledo,02,03,2020,14
V,Valencia,02,03,2020,16
VA,Valladolid,02,03,2020,8
VI,Alava,02,03,2020,40
Z,Zaragoza,02,03,2020,12
ZA,Zamora,02,03,2020,3
A,Alicante,03,03,2020,10
AB,Albacete,03,03,2020,8
AL,Almeria,03,03,2020,0
AV,Avila,03,03,2020,1
B,Barcelona,03,03,2020,71
BA,Badajoz,03,03,2020,0
BI,Bizkaia,03,03,2020,17
BU,Burgos,03,03,2020,9
C,A Coruña,03,03,2020,9
CA,Cadiz,03,03,2020,5
CC,Caceres,03,03,2020,4
CE,Ceuta,03,03,2020,1
CO,Cordoba,03,03,2020,1
CR,Ciudad Real,03,03,2020,8
CS,Castellon,03,03,2020,1
CU,Cuenca,03,03,2020,10
GC,Las Palmas,03,03,2020,2
GI,Girona,03,03,2020,7
GR,Granada,03,03,2020,4
GU,Guadalajara,03,03,2020,13
H,Huelva,03,03,2020,1
HU,Huesca,03,03,2020,1
J,Jaen,03,03,2020,5
L,Lleida,03,03,2020,2
LE,Leon,03,03,2020,4
LO,La Rioja,03,03,2020,29
LU,Lugo,03,03,2020,1
M,Madrid,03,03,2020,408
MA,Malaga,03,03,2020,16
ME,Melilla,03,03,2020,0
MU,Murcia,03,03,2020,3
,Navarra,03,03,2020,14
O,Asturias,03,03,2020,2
OR,Ourense,03,03,2020,2
P,Palencia,03,03,2020,3
PM,Islas Baleares,03,03,2020,8
PO,Pontevedra,03,03,2020,4
S,Cantabria,03,03,2020,0
SA,Salamanca,03,03,2020,3
SE,Sevilla,03,03,2020,5
SG,Segovia,03,03,2020,4
SO,Soria,03,03,2020,1
SS,Guipuzcoa,03,03,2020,5
T,Tarragona,03,03,2020,3
TE,Teruel,03,03,2020,0
TF,Santa Cruz de Tenerife,03,03,2020,7
TO,Toledo,03,03,2020,11
V,Valencia,03,03,2020,17
VA,Valladolid,03,03,2020,4
VI,Alava,03,03,2020,36
Z,Zaragoza,03,03,2020,6
ZA,Zamora,03,03,2020,0
A,Alicante,04,03,2020,15
AB,Albacete,04,03,2020,9
AL,Almeria,04,03,2020,2
AV,Avila,04,03,2020,2
B,Barcelona,04,03,2020,123
BA,Badajoz,04,03,2020,1
BI,Bizkaia,04,03,2020,18
BU,Burgos,04,03,2020,9
C,A Coruña,04,03,2020,6
CA,Cadiz,04,03,2020,2
CC,Caceres,04,03,2020,4
CE,Ceuta,04,03,2020,0
CO,Cordoba,04,03,2020,3
CR,Ciudad Real,04,03,2020,11
CS,Castellon,04,03,2020,2
CU,Cuenca,04,03,2020,6
GC,Las Palmas,04,03,2020,3
GI,Girona,04,03,2020,10
GR,Granada,04,03,2020,1
GU,Guadalajara,04,03,2020,13
H,Huelva,04,03,2020,0
HU,Huesca,04,03,2020,0
J,Jaen,04,03,2020,7
L,Lleida,04,03,2020,5
LE,Leon,04,03,2020,0
LO,La Rioja,04,03,2020,25
LU,Lugo,04,03,2020,1
M,Madrid,04,03,2020,473
MA,Malaga,04,03,2020,13
ME,Melilla,04,03,2020,0
MU,Murcia,04,03,2020,5
,Navarra,04,03,2020,18
O,Asturias,04,03,2020,2
OR,Ourense,04,03,2020,3
P,Palencia,04,03,2020,0
PM,Islas Baleares,04,03,2020,5
PO,Pontevedra,04,03,2020,3
S,Cantabria,04,03,2020,0
SA,Salamanca,04,03,2020,2
SE,Sevilla,04,03,2020,4
SG,Segovia,04,03,2020,5
SO,Soria,04,03,2020,6
SS,Guipuzcoa,04,03,2020,3
T,Tarragona,04,03,2020,4
TE,Teruel,04,03,2020,0
TF,Santa Cruz de Tenerife,04,03,2020,13
TO,Toledo,04,03,2020,15
V,Valencia,04,03,2020,18
VA,Valladolid,04,03,2020,8
VI,Alava,04,03,2020,48
Z,Zaragoza,04,03,2020,14
ZA,Zamora,04,03,2020,1
A,Alicante,05,03,2020,20
AB,Albacete,05,03,2020,9
AL,Almeria,05,03,2020,2
AV,Avila,05,03,2020,4
B,Barcelona,05,03,2020,154
BA,Badajoz,05,03,2020,0
BI,Bizkaia,05,03,2020,26
BU,Burgos,05,03,2020,14
C,A Coruña,05,03,2020,7
CA,Cadiz,05,03,2020,1
CC,Caceres,05,03,2020,5
CE,Ceuta,05,03,2020,0
CO,Cordoba,05,03,2020,7
CR,Ciudad Real,05,03,2020,22
CS,Castellon,05,03,2020,4
CU,Cuenca,05,03,2020,14
GC,Las Palmas,05,03,2020,2
GI,Girona,05,03,2020,7
GR,Granada,05,03,2020,4
GU,Guadalajara,05,03,2020,9
H,Huelva,05,03,2020,1
HU,Huesca,05,03,2020,0
J,Jaen,05,03,2020,8
L,Lleida,05,03,2020,4
LE,Leon,05,03,2020,6
LO,La Rioja,05,03,2020,27
LU,Lugo,05,03,2020,0
M,Madrid,05,03,2020,669
MA,Malaga,05,03,2020,24
ME,Melilla,05,03,2020,1
MU,Murcia,05,03,2020,12
,Navarra,05,03,2020,19
O,Asturias,05,03,2020,5
OR,Ourense,05,03,2020,5
P,Palencia,05,03,2020,0
PM,Islas Baleares,05,03,2020,12
PO,Pontevedra,05,03,2020,6
S,Cantabria,05,03,2020,0
SA,Salamanca,05,03,2020,4
SE,Sevilla,05,03,2020,10
SG,Segovia,05,03,2020,3
SO,Soria,05,03,2020,4
SS,Guipuzcoa,05,03,2020,6
T,Tarragona,05,03,2020,7
TE,Teruel,05,03,2020,2
TF,Santa Cruz de Tenerife,05,03,2020,14
TO,Toledo,05,03,2020,17
V,Valencia,05,03,2020,22
VA,Valladolid,05,03,2020,8
VI,Alava,05,03,2020,43
Z,Zaragoza,05,03,2020,11
ZA,Zamora,05,03,2020,3
A,Alicante,06,03,2020,25
AB,Albacete,06,03,2020,12
AL,Almeria,06,03,2020,2
AV,Avila,06,03,2020,4
B,Barcelona,06,03,2020,222
BA,Badajoz,06,03,2020,4
BI,Bizkaia,06,03,2020,22
BU,Burgos,06,03,2020,14
C,A Coruña,06,03,2020,16
CA,Cadiz,06,03,2020,2
CC,Caceres,06,03,2020,7
CE,Ceuta,06,03,2020,0
CO,Cordoba,06,03,2020,2
CR,Ciudad Real,06,03,2020,34
CS,Castellon,06,03,2020,4
CU,Cuenca,06,03,2020,10
GC,Las Palmas,06,03,2020,2
GI,Girona,06,03,2020,14
GR,Granada,06,03,2020,6
GU,Guadalajara,06,03,2020,19
H,Huelva,06,03,2020,2
HU,Huesca,06,03,2020,1
J,Jaen,06,03,2020,10
L,Lleida,06,03,2020,7
LE,Leon,06,03,2020,4
LO,La Rioja,06,03,2020,45
LU,Lugo,06,03,2020,2
M,Madrid,06,03,2020,808
MA,Malaga,06,03,2020,40
ME,Melilla,06,03,2020,1
MU,Murcia,06,03,2020,10
,Navarra,06,03,2020,19
O,Asturias,06,03,2020,12
OR,Ourense,06,03,2020,4
P,Palencia,06,03,2020,0
PM,Islas Baleares,06,03,2020,10
PO,Pontevedra,06,03,2020,3
S,Cantabria,06,03,2020,9
SA,Salamanca,06,03,2020,9
SE,Sevilla,06,03,2020,5
SG,Segovia,06,03,2020,4
SO,Soria,06,03,2020,5
SS,Guipuzcoa,06,03,2020,5
T,Tarragona,06,03,2020,7
TE,Teruel,06,03,2020,1
TF,Santa Cruz de Tenerife,06,03,2020,20
TO,Toledo,06,03,2020,22
V,Valencia,06,03,2020,39
VA,Valladolid,06,03,2020,7
VI,Alava,06,03,2020,54
Z,Zaragoza,06,03,2020,13
ZA,Zamora,06,03,2020,4
A,Alicante,07,03,2020,18
AB,Albacete,07,03,2020,25
AL,Almeria,07,03,2020,1
AV,Avila,07,03,2020,2
B,Barcelona,07,03,2020,258
BA,Badajoz,07,03,2020,2
BI,Bizkaia,07,03,2020,20
BU,Burgos,07,03,2020,16
C,A Coruña,07,03,2020,15
CA,Cadiz,07,03,2020,3
CC,Caceres,07,03,2020,11
CE,Ceuta,07,03,2020,0
CO,Cordoba,07,03,2020,5
CR,Ciudad Real,07,03,2020,43
CS,Castellon,07,03,2020,7
CU,Cuenca,07,03,2020,12
GC,Las Palmas,07,03,2020,3
GI,Girona,07,03,2020,15
GR,Granada,07,03,2020,11
GU,Guadalajara,07,03,2020,20
H,Huelva,07,03,2020,3
HU,Huesca,07,03,2020,2
J,Jaen,07,03,2020,8
L,Lleida,07,03,2020,9
LE,Leon,07,03,2020,6
LO,La Rioja,07,03,2020,39
LU,Lugo,07,03,2020,3
M,Madrid,07,03,2020,866
MA,Malaga,07,03,2020,32
ME,Melilla,07,03,2020,3
MU,Murcia,07,03,2020,16
,Navarra,07,03,2020,43
O,Asturias,07,03,2020,12
OR,Ourense,07,03,2020,6
P,Palencia,07,03,2020,2
PM,Islas Baleares,07,03,2020,6
PO,Pontevedra,07,03,2020,8
S,Cantabria,07,03,2020,12
SA,Salamanca,07,03,2020,14
SE,Sevilla,07,03,2020,11
SG,Segovia,07,03,2020,10
SO,Soria,07,03,2020,7
SS,Guipuzcoa,07,03,2020,10
T,Tarragona,07,03,2020,13
TE,Teruel,07,03,2020,4
TF,Santa Cruz de Tenerife,07,03,2020,15
TO,Toledo,07,03,2020,34
V,Valencia,07,03,2020,46
VA,Valladolid,07,03,2020,9
VI,Alava,07,03,2020,60
Z,Zaragoza,07,03,2020,16
ZA,Zamora,07,03,2020,7
A,Alicante,08,03,2020,41
AB,Albacete,08,03,2020,24
AL,Almeria,08,03,2020,4
AV,Avila,08,03,2020,4
B,Barcelona,08,03,2020,285
BA,Badajoz,08,03,2020,3
BI,Bizkaia,08,03,2020,42
BU,Burgos,08,03,2020,17
C,A Coruña,08,03,2020,16
CA,Cadiz,08,03,2020,6
CC,Caceres,08,03,2020,12
CE,Ceuta,08,03,2020,1
CO,Cordoba,08,03,2020,3
CR,Ciudad Real,08,03,2020,37
CS,Castellon,08,03,2020,6
CU,Cuenca,08,03,2020,20
GC,Las Palmas,08,03,2020,14
GI,Girona,08,03,2020,11
GR,Granada,08,03,2020,14
GU,Guadalajara,08,03,2020,23
H,Huelva,08,03,2020,1
HU,Huesca,08,03,2020,2
J,Jaen,08,03,2020,6
L,Lleida,08,03,2020,11
LE,Leon,08,03,2020,7
LO,La Rioja,08,03,2020,41
LU,Lugo,08,03,2020,6
M,Madrid,08,03,2020,1087
MA,Malaga,08,03,2020,38
ME,Melilla,08,03,2020,1
MU,Murcia,08,03,2020,15
,Navarra,08,03,2020,38
O,Asturias,08,03,2020,14
OR,Ourense,08,03,2020,2
P,Palencia,08,03,2020,2
PM,Islas Baleares,08,03,2020,14
PO,Pontevedra,08,03,2020,11
S,Cantabria,08,03,2020,17
SA,Salamanca,08,03,2020,12
SE,Sevilla,08,03,2020,8
SG,Segovia,08,03,2020,10
SO,Soria,08,03,2020,8
SS,Guipuzcoa,08,03,2020,10
T,Tarragona,08,03,2020,7
TE,Teruel,08,03,2020,5
TF,Santa Cruz de Tenerife,08,03,2020,19
TO,Toledo,08,03,2020,38
V,Valencia,08,03,2020,56
VA,Valladolid,08,03,2020,9
VI,Alava,08,03,2020,47
Z,Zaragoza,08,03,2020,31
ZA,Zamora,08,03,2020,1
A,Alicante,09,03,2020,58
AB,Albacete,09,03,2020,29
AL,Almeria,09,03,2020,8
AV,Avila,09,03,2020,14
B,Barcelona,09,03,2020,497
BA,Badajoz,09,03,2020,9
BI,Bizkaia,09,03,2020,56
BU,Burgos,09,03,2020,26
C,A Coruña,09,03,2020,35
CA,Cadiz,09,03,2020,12
CC,Caceres,09,03,2020,21
CE,Ceuta,09,03,2020,0
CO,Cordoba,09,03,2020,14
CR,Ciudad Real,09,03,2020,62
CS,Castellon,09,03,2020,13
CU,Cuenca,09,03,2020,31
GC,Las Palmas,09,03,2020,13
GI,Girona,09,03,2020,35
GR,Granada,09,03,2020,30
GU,Guadalajara,09,03,2020,34
H,Huelva,09,03,2020,2
HU,Huesca,09,03,2020,1
J,Jaen,09,03,2020,16
L,Lleida,09,03,2020,16
LE,Leon,09,03,2020,24
LO,La Rioja,09,03,2020,61
LU,Lugo,09,03,2020,8
M,Madrid,09,03,2020,1538
MA,Malaga,09,03,2020,43
ME,Melilla,09,03,2020,2
MU,Murcia,09,03,2020,25
,Navarra,09,03,2020,77
O,Asturias,09,03,2020,32
OR,Ourense,09,03,2020,23
P,Palencia,09,03,2020,0
PM,Islas Baleares,09,03,2020,16
PO,Pontevedra,09,03,2020,14
S,Cantabria,09,03,2020,9
SA,Salamanca,09,03,2020,26
SE,Sevilla,09,03,2020,36
SG,Segovia,09,03,2020,26
SO,Soria,09,03,2020,16
SS,Guipuzcoa,09,03,2020,24
T,Tarragona,09,03,2020,12
TE,Teruel,09,03,2020,5
TF,Santa Cruz de Tenerife,09,03,2020,32
TO,Toledo,09,03,2020,44
V,Valencia,09,03,2020,97
VA,Valladolid,09,03,2020,13
VI,Alava,09,03,2020,61
Z,Zaragoza,09,03,2020,32
ZA,Zamora,09,03,2020,5
A,Alicante,10,03,2020,106
AB,Albacete,10,03,2020,41
AL,Almeria,10,03,2020,7
AV,Avila,10,03,2020,20
B,Barcelona,10,03,2020,686
BA,Badajoz,10,03,2020,17
BI,Bizkaia,10,03,2020,97
BU,Burgos,10,03,2020,35
C,A Coruña,10,03,2020,53
CA,Cadiz,10,03,2020,19
CC,Caceres,10,03,2020,16
CE,Ceuta,10,03,2020,1
CO,Cordoba,10,03,2020,22
CR,Ciudad Real,10,03,2020,93
CS,Castellon,10,03,2020,21
CU,Cuenca,10,03,2020,34
GC,Las Palmas,10,03,2020,22
GI,Girona,10,03,2020,41
GR,Granada,10,03,2020,30
GU,Guadalajara,10,03,2020,26
H,Huelva,10,03,2020,2
HU,Huesca,10,03,2020,11
J,Jaen,10,03,2020,23
L,Lleida,10,03,2020,20
LE,Leon,10,03,2020,11
LO,La Rioja,10,03,2020,88
LU,Lugo,10,03,2020,16
M,Madrid,10,03,2020,2058
MA,Malaga,10,03,2020,67
ME,Melilla,10,03,2020,5
MU,Murcia,10,03,2020,50
,Navarra,10,03,2020,84
O,Asturias,10,03,2020,53
OR,Ourense,10,03,2020,15
P,Palencia,10,03,2020,4
PM,Islas Baleares,10,03,2020,36
PO,Pontevedra,10,03,2020,29
S,Cantabria,10,03,2020,3
SA,Salamanca,10,03,2020,46
SE,Sevilla,10,03,2020,41
SG,Segovia,10,03,2020,35
SO,Soria,10,03,2020,11
SS,Guipuzcoa,10,03,2020,33
T,Tarragona,10,03,2020,19
TE,Teruel,10,03,2020,8
TF,Santa Cruz de Tenerife,10,03,2020,26
TO,Toledo,10,03,2020,74
V,Valencia,10,03,2020,151
VA,Valladolid,10,03,2020,23
VI,Alava,10,03,2020,95
Z,Zaragoza,10,03,2020,39
ZA,Zamora,10,03,2020,9
A,Alicante,11,03,2020,110
AB,Albacete,11,03,2020,59
AL,Almeria,11,03,2020,10
AV,Avila,11,03,2020,21
B,Barcelona,11,03,2020,656
BA,Badajoz,11,03,2020,16
BI,Bizkaia,11,03,2020,103
BU,Burgos,11,03,2020,36
C,A Coruña,11,03,2020,52
CA,Cadiz,11,03,2020,28
CC,Caceres,11,03,2020,41
CE,Ceuta,11,03,2020,2
CO,Cordoba,11,03,2020,18
CR,Ciudad Real,11,03,2020,113
CS,Castellon,11,03,2020,20
CU,Cuenca,11,03,2020,37
